"","b","c","alpha","mse","mse_debiased"
"CF",0.50751893581026,-0.951244498087236,12.6978950674455,19.5514632864713,19.1498350680134
"CBoost",0.572588635606451,-0.569462167907109,6.45067093334681,19.5188524566876,19.2684185460561
"CMARS",0.489156010897504,-0.54867206189076,0,20.1708720342169,19.4960072322329
"PTOForest",0.489156010897504,-0.54867206189076,0,19.8996865617814,19.4960072322329
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.489156010897504,-0.54867206189076,0,19.7654817189658,19.4960072322329
"XBART",0.489156010897504,-0.54867206189076,0,19.9341856198702,19.4960072322329
"RBoosting",0.489156010897504,-0.54867206189076,0,19.819272790739,19.4960072322329
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",0.563873595065569,1.50313378176537e-15,1,19.0623511580643,19.0623511580643
