"","b","c","alpha","mse","mse_debiased"
"CF",-0.472550496642611,0.939844196424957,0,280.675076510256,280.543868766008
"CBoost",-0.472550496642611,0.939844196424956,0,280.787033309228,280.543868766008
"CMARS",-0.472550496642611,0.939844196424957,0,282.529151706807,280.543868766008
"PTOForest",-0.472550496642611,0.939844196424956,0,283.476984685505,280.543868766008
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.472550496642611,0.939844196424957,0,285.576404443784,280.543868766008
"XBART",-0.483708425645625,0.434558344376301,0.362767428100106,280.969968387267,280.384838627808
"RBoosting",-0.472550496642611,0.939844196424957,0,280.839491185097,280.543868766008
"RLasso",-0.472550496642611,0.623277450907353,0.203125,280.627817481501,280.543868766008
"RSlearner",NA,NA,NA,NA,NA
"stack",-0.483708425645625,2.79352502434271e-16,1,280.384838627808,280.384838627808
