"","b","c","alpha","mse","mse_debiased"
"CF",-0.121251442997843,-1.74628741262946,0,46.6305314958414,45.6266510175874
"CBoost",-0.121251442997843,-1.74628741262946,0,46.3747327876133,45.6266510175874
"CMARS",-0.121251442997843,-1.74628741262946,0,47.8290572491623,45.6266510175874
"PTOForest",-0.121251442997843,-1.74628741262946,0,47.7631114862112,45.6266510175874
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.121251442997843,-1.74628741262946,0,46.6969008172259,45.6266510175874
"XBART",-0.121251442997843,-1.74628741262946,0,47.758643308658,45.6266510175874
"RBoosting",-0.121251442997843,-1.74628741262946,0,46.9149856058564,45.6266510175874
"RLasso",-0.121251442997843,-1.74628741262946,0,46.496269537117,45.6266510175874
"RSlearner",-0.121251442997843,-1.74628741262946,0,46.2492653332256,45.6266510175874
"stack",NA,NA,NA,NA,NA
