"","b","c","alpha","mse","mse_debiased"
"CF",-0.0698421417464347,-0.117194266230015,-2.8421709430404e-14,40.5919034298389,40.492244183617
"CBoost",-0.0681424616764219,-0.133906581505225,2.61240431398776,40.4951428213928,40.4902444588519
"CMARS",-0.105536541525705,-0.518516949211229,0.519738669470358,40.6826516642747,40.3244847193073
"PTOForest",NA,NA,NA,NA,NA
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.0907692352384477,-0.0226676480638473,0.372129884905515,40.6075166632166,40.4413992379742
"XBART",-0.0698421417464343,-0.117194266229998,0,43.1947734352484,40.492244183617
"RBoosting",-0.0698421417464343,-0.117194266229997,0,40.6847643902247,40.492244183617
"RLasso",-0.0698421417464343,-0.117194266229998,0,41.9537581746503,40.492244183617
"RSlearner",NA,NA,NA,NA,NA
"stack",-0.104310908913596,1.05212657354333e-15,1,40.3234260300359,40.3234260300359
