"","b","c","alpha","mse","mse_debiased"
"CF",0.562938525397731,-0.276120432692729,4.29785874568753,277.350833774835,276.356663077373
"CBoost",0.566167433793631,2.75178048821544,0,278.181461260813,276.379723836478
"CMARS",0.5704207003609,1.13480605111643,1.34268312242144,276.494479191899,275.918328150491
"PTOForest",0.566167433793632,2.75178048821544,0,278.523082440617,276.379723836478
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.566167433793632,2.75178048821544,0,279.989485439993,276.379723836478
"XBART",0.584603159060516,2.28412532114215,0.481065333160406,277.199273421046,276.119958123254
"RBoosting",0.566167433793632,2.75178048821544,0,277.617098092615,276.379723836478
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",0.574513659643553,-4.19413099301803e-14,1.00000000000002,275.828608167979,275.828608167979
