"","b","c","alpha","mse","mse_debiased"
"CF",1.1791845275506,1.03456339425505,6.16758123286049,95.3724621362907,94.8327960985728
"CBoost",1.18630931171179,1.37632486757287,50.9715282592337,95.4577438217819,94.6386935453472
"CMARS",1.18055237367219,1.41391700648544,0,96.4576248484733,95.0430145945725
"PTOForest",1.1854386044867,1.48563614631415,0.494444038772954,95.6170047587244,94.6314366783622
"XBoosting",NA,NA,NA,NA,NA
"XRF",1.18755030865305,1.32516083797619,0.724820930729738,95.3332533349193,94.9585758071073
"XBART",1.2320948958959,1.50183784856731,1.02771090406058,94.3670557456833,93.8832828889758
"RBoosting",1.18598811825049,-63.9837858079952,131.172333665376,95.1857959610943,93.5828462717295
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",1.2222015786944,1.16196082665216e-12,0.999999999999176,92.852671141675,92.8526711416749
