"","b","c","alpha","mse","mse_debiased"
"CF",0.101593951853015,0.342847757781923,0,33.8325498795634,33.5791671501018
"CBoost",0.0909545572695237,0.312927786118307,3.89110719889811,33.6062558898947,33.5727090785625
"CMARS",0.034069142159974,-0.195915858925658,1.05855586117054,33.0288644817335,33.0203054000457
"PTOForest",NA,NA,NA,NA,NA
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.058570001520978,0.110942289868378,0.712228714998385,33.4806612043907,33.4647314149677
"XBART",0.101593951853015,0.342847757781923,0,37.2539484333716,33.5791671501018
"RBoosting",-0.0495831869391848,-1.60853010466785,4.39987032822439,33.4641286832654,33.2946660175104
"RLasso",-0.41401674567188,-0.393978014624711,1.21651364447733,32.5732675183691,32.5829948185938
"RSlearner",NA,NA,NA,NA,NA
"stack",-0.450906873348904,-1.55963004114599e-16,1,32.1749118291126,32.1749118291126
