"","b","c","alpha","mse","mse_debiased"
"CF",-0.0173808107627658,-0.28071453915227,0,0.912359877005772,0.888189489531529
"CBoost",-0.0192995458684226,-0.27465069820342,181.209804601083,0.908265562772887,0.888157766285767
"CMARS",-0.0206113372215455,-0.265817801846402,0.499241302117192,0.904684859210417,0.883974344945676
"PTOForest",-0.0173808107627658,-0.28071453915227,0,0.908795285638059,0.888189489531529
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.0173808107627658,-0.28071453915227,0,0.923249831854174,0.888189489531529
"XBART",-0.0185701371287343,-0.254615986555601,0.389127411726632,0.90188774680038,0.886982282012366
"RBoosting",-0.0173808107627658,-0.28071453915227,0,0.968925039731672,0.888189489531529
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",-0.0209540231035586,-1.14180688386479e-15,0.999999999999995,0.883702092965171,0.883702092965171
