"","b","c","alpha","mse","mse_debiased"
"CF",-0.010339282903906,-0.0577725304997898,4.54747350886464e-13,0.79673220680502,0.796620275981182
"CBoost",-0.0133793203536069,-0.0460569453835149,65.0657707927119,0.797443144565797,0.795694814200572
"CMARS",-0.0103392829039052,-0.0577725304998032,0,0.808342716566837,0.796620275981182
"PTOForest",-0.00892647457129127,-0.001238825945065,0.659437055731089,0.793183924115957,0.791706556211651
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.0120105534033958,0.135713103304814,3.14772589435204,0.791681353543593,0.787391986657332
"XBART",-0.0106253042576484,-0.0488789287244361,0.108368530141426,0.800065572512243,0.796577568436467
"RBoosting",-0.010167987594463,-0.0594700067100233,0.0303559479898028,0.802210986612641,0.796614385633627
"RLasso",-0.0120006592857906,0.115268101018903,2.18457284503553,0.796281114784697,0.796004150660123
"RSlearner",NA,NA,NA,NA,NA
"stack",-0.01376233177373,-1.25194412091397e-14,0.999999999999999,0.786484692006099,0.786484692006099
