"","b","c","alpha","mse","mse_debiased"
"CF",0.459498908755983,-0.248579149062968,0,59.2987070950141,58.8022150790482
"CBoost",0.459498908755983,-0.248579149062968,0,58.8220170389707,58.8022150790482
"CMARS",0.459498908755983,-0.248579149062968,0,62.0909649096991,58.8022150790482
"PTOForest",0.459498908755983,-0.248579149062968,0,60.3768977845882,58.8022150790482
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.459498908755983,-0.248579149062968,0,59.8304396311305,58.8022150790482
"XBART",0.459498908755983,-0.248579149062968,0,63.3236500042595,58.8022150790482
"RBoosting",0.459498908755983,-0.248579149062969,0,58.9785310380051,58.8022150790482
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",NA,NA,NA,NA,NA
