"","b","c","alpha","mse","mse_debiased"
"CF",-0.0380130355339991,-1.38452624085575,20.9901397516928,0.18371670755566,0.178644774644066
"CBoost",-0.0333633474910106,0.145387197438723,0,0.188522968397291,0.182268785929716
"CMARS",-0.0358854542427757,0.073536514357908,1.0443115877397,0.181785755240749,0.179774274112019
"PTOForest",-0.0345118975939369,0.0212485069894159,1.5719630006733,0.180638971774594,0.178618370644629
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.0339510388052615,0.109359569035595,0.617466315262722,0.184625679182871,0.181985632981931
"XBART",-0.0351561066879252,0.0458406558982116,1.12784911948248,0.180425931640789,0.179183809780916
"RBoosting",-0.037839825277625,0.0133459693911641,1.12584512051193,0.178550345384576,0.178124839776188
"RLasso",-0.0364571133154873,-0.0117341699016293,2.25371546547652,0.180264325591153,0.176612384700865
"RSlearner",NA,NA,NA,NA,NA
"stack",-0.0373661957146502,1.2720755542962e-15,0.999999999999999,0.175040026743308,0.175040026743308
