"term","estimate","std.error","statistic","p.value"
"mean_pred",-0.867227068629047,1.23130248754103,-0.704316833112991,0.75879729468958
"hetereogeneity",1.34582765719321,0.780362096201692,1.7246194603042,0.0434015371903568
