"term","estimate","std.error","statistic","p.value"
"mean_pred",-2.77003828916749,9.27154494313066,-0.298767714135909,0.617197200599145
"hetereogeneity",6.61362911089822,16.1532593594388,0.409430008132301,0.341456915926235
