"term","estimate","std.error","statistic","p.value"
"mean_pred",-3.25586307400418,2.47311452104796,-1.31650315676628,0.904564160656367
"hetereogeneity",-7.92225462418733,4.32549708888449,-1.83152466904802,0.965071316378835
