"term","estimate","std.error","statistic","p.value"
"mean_pred",0.745580394765212,0.657605494642138,1.13378066460796,0.129511110780575
"hetereogeneity",0.432717599837169,0.687000531689391,0.629865014475434,0.264957238520388
