"term","estimate","std.error","statistic","p.value"
"mean_pred",0.272944287500971,0.165644383501624,1.64777266654679,0.0510411886722093
"hetereogeneity",-0.0965654451433428,0.117922441310062,-0.818889467268037,0.792742838739604
