"term","estimate","std.error","statistic","p.value"
"mean_pred",1.41661006750179,1.97048468538579,0.718914527988045,0.236695901699889
"hetereogeneity",-0.327321913892231,0.408612477846507,-0.801057069077531,0.787771992586949
