"term","estimate","std.error","statistic","p.value"
"mean_pred",-3.27143946978798,3.83292092770809,-0.85351081629126,0.8023404914731
"hetereogeneity",-4.56959664409729,3.74692627969032,-1.21955872707348,0.887317704064241
