"term","estimate","std.error","statistic","p.value"
"mean_pred",0.822806027863121,0.596979969450841,1.37828079662374,0.0852699560565455
"hetereogeneity",0.414514476373955,0.749142915586238,0.55331828914057,0.290509120223415
