"term","estimate","std.error","statistic","p.value"
"mean_pred",1.47426780384463,1.67643206831555,0.879408018796698,0.190491349743123
"hetereogeneity",0.302613657027697,1.03513219100969,0.292343006676781,0.38527107901295
