"","num_trees_min_effect","mean_cvm_effect","max_num_trees","max_leaves","eps","split_spread","nfolds"
"1",76,0.000213496802633181,200,5,5e-05,0.2,2
"2",67,2.96569451943138,500,5,0.01,0.2,4
"3",214,4.10146557512063,1000,5,0.005,0.3,2
"4",318,0.00472044088708904,500,4,1e-04,0.1,3
"5",119,14.0261533413971,5000,10,0.005,0.3,5
"6",393,0.000143231202987694,1000,10,5e-06,0.1,5
"7",2266,0.00291235112367911,5000,10,5e-06,0.3,4
"8",117,0.000328068275646695,200,5,5e-05,0.1,5
"9",1495,0.155162278420435,5000,10,5e-05,0.1,2
"10",57,0.809485814815252,100,10,0.01,0.2,3
