"","num_trees_min_effect","mean_cvm_effect","max_num_trees","max_leaves","eps","split_spread","nfolds"
"1",1,1.61286561641945e-05,200,5,5e-06,0.5,3
"2",1,0.248464562627925,1000,10,1e-04,0.5,3
"3",1,0.0155309374943332,500,4,5e-05,0.5,5
"4",1,0.000585180285630895,1000,5,5e-06,0.2,2
"5",1,0.0010954040580518,100,10,5e-05,0.5,4
"6",1,25.2629744845078,1000,4,0.01,0.3,3
"7",1,14.9710774689509,500,4,0.01,0.1,4
"8",12,18.9088899138427,1000,5,0.005,0.1,4
"9",1,0.00281265164715951,100,5,1e-04,0.5,5
"10",1,2.8845637574804,100,4,0.01,0.5,4
