"","num_trees_min_effect","mean_cvm_effect","max_num_trees","max_leaves","eps","split_spread","nfolds"
"1",1,310.392254605067,200,5,0.005,0.5,5
"2",1,163.76299221695,200,5,0.005,0.2,2
"3",1,0.0412966392380738,1000,10,5e-06,0.3,3
"4",1,2.00860859114508,500,4,1e-04,0.1,5
"5",4,0.512848021392818,200,10,1e-04,0.1,4
"6",16,0.00176218601357975,200,10,5e-06,0.5,5
"7",125,0.00319455073511164,500,4,5e-06,0.5,4
"8",1,592.147576762243,200,5,0.01,0.5,3
"9",63,0.00390223085633742,500,4,5e-06,0.2,5
"10",1,0.0506379014492386,100,10,5e-05,0.1,5
