"","num_trees_min_effect","mean_cvm_effect","max_num_trees","max_leaves","eps","split_spread","nfolds"
"1",1,52.9663541142859,1000,10,0.005,0.5,3
"2",1,1.42288581430112,100,4,0.005,0.5,2
"3",16,0.106517641866441,1000,4,1e-04,0.2,2
"4",1,0.00129867701220041,1000,10,5e-06,0.1,3
"5",1,49.4400306361538,1000,5,0.01,0.3,2
"6",1,0.00138425709497367,100,10,5e-05,0.3,2
"7",1,19.6593600624307,500,4,0.01,0.3,5
"8",1,0.00142339055021339,100,10,5e-05,0.1,5
"9",1,1.91965130705816,100,4,0.005,0.3,2
"10",1,46.4493948620696,1000,4,0.01,0.2,5
