"","num_trees_min_effect","mean_cvm_effect","max_num_trees","max_leaves","eps","split_spread","nfolds"
"1",1,6.11337442472913e-07,100,4,5e-06,0.2,3
"2",1,5.30743887265922e-05,1000,4,5e-06,0.2,2
"3",41,0.684032507303801,200,4,0.005,0.5,2
"4",1,0.0574057902679148,1000,10,1e-04,0.3,3
"5",1,0.00496869745558593,500,4,1e-04,0.3,2
"6",403,0.00192855158249255,5000,5,5e-06,0.2,4
"7",753,0.126759447707957,5000,5,5e-05,0.5,3
"8",1,0.00188453697435679,200,5,1e-04,0.3,2
"9",5,10.613552349992,1000,10,0.005,0.5,4
"10",1,0.010741454947541,1000,4,5e-05,0.3,3
