"","num_trees_min_effect","mean_cvm_effect","max_num_trees","max_leaves","eps","split_spread","nfolds"
"1",1,2.4700853483658,100,4,0.005,0.5,5
"2",1,172.515363854081,5000,10,0.01,0.2,3
"3",1,0.000247204618372453,100,5,5e-05,0.5,2
"4",1,21.140405176492,200,4,0.01,0.5,5
"5",1,0.0166245575749824,500,5,5e-05,0.3,5
"6",1,12.3423754382491,200,5,0.005,0.5,5
"7",1,32.708931648201,500,10,0.005,0.3,2
"8",26,0.00201782826375268,200,5,1e-04,0.2,2
"9",8,2.29045376043367,200,4,0.005,0.1,2
"10",256,0.00645824517222488,5000,10,5e-06,0.5,2
