"","num_trees_min_effect","mean_cvm_effect","max_num_trees","max_leaves","eps","split_spread","nfolds"
"1",173,0.00260920216801179,200,4,5e-05,0.3,2
"2",181,0.00392364701581074,200,4,5e-05,0.5,5
"3",297,18.1374079810656,500,5,0.005,0.5,4
"4",280,58.3948801755269,1000,5,0.01,0.3,5
"5",91,3.78777189805852,100,4,0.005,0.2,5
"6",100,17.4824885424606,100,5,0.01,0.2,5
"7",751,0.00137793729958375,1000,10,5e-06,0.1,2
"8",400,22.3879088794464,500,5,0.005,0.2,4
"9",217,34.7500208844795,500,4,0.01,0.5,4
"10",423,25.824132504197,1000,4,0.005,0.1,2
