"","num_trees_min_effect","mean_cvm_effect","max_num_trees","max_leaves","eps","split_spread","nfolds"
"1",174,0.175387239479737,500,4,5e-05,0.5,3
"2",280,1.31620712328359,1000,5,5e-05,0.2,5
"3",2,0.0129767490065234,100,5,5e-05,0.2,2
"4",30,4148.95783326257,5000,10,0.01,0.5,2
"5",4,97.554316301009,100,5,0.01,0.1,3
"6",1277,0.725277861617942,5000,10,5e-06,0.3,5
"7",570,0.475514784845126,5000,10,5e-06,0.3,3
"8",1,128.370989637899,100,5,0.005,0.2,2
"9",21,26.1627818003819,100,5,0.005,0.5,2
"10",44,488.894407145142,500,5,0.01,0.1,4
