"","num_trees_min_effect","mean_cvm_effect","max_num_trees","max_leaves","eps","split_spread","nfolds"
"1",1,0.00457523087772877,500,5,5e-05,0.1,4
"2",53,0.00113020410969214,200,4,1e-04,0.3,5
"3",1,0.000712799158601704,100,4,1e-04,0.2,2
"4",1,3.82615038367183,500,4,0.005,0.1,2
"5",1,0.000125308841024075,100,4,5e-05,0.1,5
"6",1,0.00107127678888539,100,5,1e-04,0.1,3
"7",6,6.22870422980257,200,10,0.01,0.1,2
"8",1,15.4472549605408,500,5,0.01,0.3,4
"9",1,0.0258820341470843,1000,10,5e-05,0.2,3
"10",1,9.68289194608963,500,4,0.005,0.3,5
