"","num_trees_min_effect","mean_cvm_effect","max_num_trees","max_leaves","eps","split_spread","nfolds"
"1",10,3.79917890077,500,4,0.01,0.1,5
"2",53,0.00160666853197762,200,10,1e-04,0.3,3
"3",11,0.243571203085637,100,4,0.005,0.5,4
"4",1,0.927043366512335,100,4,0.01,0.2,2
"5",19,0.000126627032939068,100,10,5e-05,0.2,3
"6",16,6.37424562783567e-05,100,4,5e-05,0.1,5
"7",50,2.21858726308326e-06,200,4,5e-06,0.1,4
"8",1,2.20258425498038e-05,500,4,5e-06,0.1,2
"9",1,0.000157113737936158,1000,10,5e-06,0.5,3
"10",74,0.00078183179912072,200,10,1e-04,0.2,3
