"","b","c","alpha","mse","mse_debiased"
"CF",1.45021603692438,-1.11670898672293,5.00683913631261,71.8071692592241,70.9789900608227
"CBoost",1.41791759732106,-1.51607363514013,6131.94518378308,71.9804820593164,71.0144221083458
"CMARS",1.4601680678378,-0.830335926586792,0,77.7952725462945,71.5843752134035
"PTOForest",1.19210032154449,-1.26988920618557,1.19237344131245,70.4390468098927,69.6699083536645
"XBoosting",NA,NA,NA,NA,NA
"XRF",1.46756212391614,-0.875436427577318,1.06119615901832,71.9157381567727,71.4897296494816
"XBART",1.43386302679496,-0.939796690900405,0.687279901506287,70.8987316220409,70.1463489554436
"RBoosting",1.50813018335237,-3.69791652548834,4.18848774204925,72.0239850918692,70.3489993387749
"RLasso",1.42929236898548,-0.98888426039352,0.141291423530153,73.9057107070207,71.4531108935609
"RSlearner",NA,NA,NA,NA,NA
"stack",1.26687418399918,1.74373819598439e-15,1,68.6322664740227,68.6322664740227
