"","b","c","alpha","mse","mse_debiased"
"CF",0.0748003557570639,-6.41054863545962,10.9991902367501,258.669382518145,257.642666387141
"CBoost",0.0529622731153567,2.37314941293974,170.743522157503,259.64530618714,257.468189575502
"CMARS",0.129936961344548,0.480820025306881,1.77911065783561,257.765132787963,257.089959369544
"PTOForest",0.0873089612497882,2.70458230231579,-1.38777878078145e-17,259.443093918,257.80645634031
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.0873089612497882,2.70458230231579,0,261.378909585136,257.80645634031
"XBART",0.0938116765735136,2.53611931428183,0.156694015024667,259.57265112254,257.769066251393
"RBoosting",0.0952517243945451,1.2703008169852,2.5446509289097,258.680218209812,257.354341607382
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",0.0991528294719313,9.12257255067144e-14,0.99999999999997,256.240282941344,256.240282941344
