"","b","c","alpha","mse","mse_debiased"
"CF",-0.378310147821607,1.91589343488962,0,28.1069629051167,26.7610225302805
"CBoost",-0.378310147821607,1.91589343488962,0,27.6890302156666,26.7610225302805
"CMARS",-0.378310147821607,1.91589343488962,0,28.7150338737662,26.7610225302805
"PTOForest",-0.378310147821607,1.91589343488962,-2.77555756156289e-17,29.9235771388325,26.7610225302805
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.378310147821607,1.91589343488962,0,30.206911544968,26.7610225302805
"XBART",-0.378310147821607,1.91589343488962,0,29.9345599889599,26.7610225302805
"RBoosting",-0.378310147821607,1.91589343488962,0,27.7656643239142,26.7610225302805
"RLasso",NA,NA,NA,NA,NA
"RSlearner",-0.378310147821607,1.91589343488961,0,28.4093884938763,26.7610225302805
"stack",NA,NA,NA,NA,NA
