"","b","c","alpha","mse","mse_debiased"
"CF",0.575910076245549,1.57367533223987,0,86.4782569713333,84.6422508753521
"CBoost",0.575910076245549,1.57367533223976,0,85.2919122473862,84.6422508753521
"CMARS",0.630980516733786,1.43396734265219,0.394426995311149,85.3183567054808,84.6173397407274
"PTOForest",NA,NA,NA,NA,NA
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.575910076245549,1.57367533223976,0,86.8524282041462,84.6422508753521
"XBART",0.575910076245549,1.57367533223976,0,89.0539026403384,84.6422508753521
"RBoosting",0.575910076245549,1.57367533223976,0,85.522406537848,84.6422508753521
"RLasso",0.264120690376855,1.42582277049908,0.614804905980586,84.4363866088958,83.8481698042172
"RSlearner",NA,NA,NA,NA,NA
"stack",0.310276977533223,-1.11862103200346e-13,1,83.8435641686675,83.8435641686675
