"","b","c","alpha","mse","mse_debiased"
"CF",0.578487796019765,2.40638665110463,0,14.0093857522071,13.5373912631195
"CBoost",0.593297721909004,1.9040532766281,16.3352742776012,14.881249488445,13.4543013527589
"CMARS",0.574973216551,2.35192600666819,0.0511618719129933,14.0391631450477,13.5328874858171
"PTOForest",0.603110075815426,1.2778685973164,0.98574074820971,13.8604183661665,13.4931733977118
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.58326476227958,2.19406882959108,0.189301490994309,13.9719067096266,13.5415762477087
"XBART",0.578487796019765,2.40638665110463,0,14.2633631056085,13.5373912631195
"RBoosting",0.578487796019765,2.40638665110463,0,14.3078869995875,13.5373912631195
"RLasso",0.581896374171454,2.11058385406252,0.272397381970779,14.0312559090417,13.5290922240564
"RSlearner",0.585281615530141,2.06421472913329,0.311686266425846,13.999598703138,13.5348557241168
"stack",0.616604929054521,7.90190700159772e-15,0.999999999999996,13.4146200105557,13.4146200105557
