"","b","c","alpha","mse","mse_debiased"
"CF",0.684368149052459,1.74665146922417,0,272.300555875857,272.147924598011
"CBoost",0.684368149052459,1.74665146922417,0,273.00602005854,272.147924598011
"CMARS",0.682983516125711,1.62077991892813,0.0932198377491907,272.419502311997,272.143562739552
"PTOForest",0.67728293809893,1.26356285379915,0.348599156247088,272.434777105653,272.032939136129
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.686980405380902,1.34940285877396,0.253738040853181,272.795149523753,272.071148026172
"XBART",0.704462038425064,1.2958710853393,0.37750914965748,272.658449529097,271.986303639581
"RBoosting",0.675696979927468,0.266644894031153,2.73334576048965,272.515053033012,272.039888506466
"RLasso",NA,NA,NA,NA,NA
"RSlearner",0.682931220472312,1.44131490039146,0.25372120672539,272.264036374732,272.143284033511
"stack",0.693721171875005,5.09655769358027e-14,1.00000000000001,271.912397039833,271.912397039833
