"","b","c","alpha","mse","mse_debiased"
"CF",0.679935298457582,-0.461768224445508,0,83.8873241499019,82.9948212533205
"CBoost",0.679134909706582,-0.404431046981338,11.5844137534568,83.062808103053,82.978442197076
"CMARS",0.679935298457583,-0.461768224445508,0,85.7661609490571,82.9948212533205
"PTOForest",0.679935298457583,-0.461768224445508,0,85.1580666562347,82.9948212533205
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.679935298457583,-0.461768224445508,0,83.4395737335885,82.9948212533205
"XBART",0.679935298457583,-0.461768224445508,0,84.1312670364095,82.9948212533205
"RBoosting",0.675351708052164,-1.2671809324769,1.74248477472829,83.2338768864821,82.9788803946055
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",0.676299799962615,-6.19272644802477e-15,0.999999999999989,82.9709712365916,82.9709712365916
