"","b","c","alpha","mse","mse_debiased"
"CF",0.10542022153554,-0.145222290959047,0,1.15182166442893,1.14046657233805
"CBoost",0.10542022153554,-0.145222290959047,0,1.14637923859094,1.14046657233805
"CMARS",0.10542022153554,-0.145222290959047,0,1.72937609382916,1.14046657233805
"PTOForest",0.10542022153554,-0.145222290959047,0,1.16740465769246,1.14046657233805
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.105943103145231,0.276461388266581,1.46947599764938,1.14410183721977,1.13965593252312
"XBART",0.105174032307232,-0.113083870667002,0.095306487738234,1.17361447379365,1.14013071337675
"RBoosting",0.10542022153554,-0.145222290959047,0,1.19090678379515,1.14046657233805
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",0.105797201391162,7.34916784378574e-15,1.00000000000005,1.13958132485848,1.13958132485848
