"","b","c","alpha","mse","mse_debiased"
"CF",-0.213191602627815,-0.535806722152557,2.15366922771166,37.1588973258585,37.0446866894579
"CBoost",-0.232562601994747,0.702300879516099,0,37.5419184895725,37.4257161419483
"CMARS",-0.183208690929901,0.789100027168259,0.388705947032199,38.1461821884585,37.0295050886978
"PTOForest",-0.215563854398993,0.120819203447706,1.25966401713155,37.2553061137558,37.2337603040771
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.231196230738769,0.631483284650066,0.118556459275799,37.5459623894057,37.4228028740397
"XBART",-0.249804958117525,0.481037739000095,0.537011643255854,37.3906793285153,37.1662873922358
"RBoosting",-0.232562601994747,0.702300879516098,0,37.4552041972338,37.4257161419483
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",-0.185557941321503,9.08329153823648e-15,1,36.8858325922825,36.8858325922825
