"","b","c","alpha","mse","mse_debiased"
"CF",0.265168504116133,0.453772458436934,0,87.1241049713121,87.1178532781341
"CBoost",0.191835433400813,0.225445449378051,31.265813841147,87.1647772843886,86.9377723110933
"CMARS",0.246769578921539,0.300732915642751,0.413813388512384,87.1991848976135,87.009110465152
"PTOForest",0.265147994621829,0.453506308968943,0.000790919322521897,87.8161040790565,87.1178419592162
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.265168504116133,0.453772458436934,0,87.8599705867174,87.1178532781341
"XBART",0.234137336927933,0.149445084915983,0.717226810173654,86.7419486097347,86.6814664129505
"RBoosting",0.265168504116133,0.453772458436934,0,87.1355307774524,87.1178532781341
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",0.220121815561261,-3.49844733480837e-15,0.999999999999998,86.6689020801359,86.6689020801359
