"","b","c","alpha","mse","mse_debiased"
"CF",0.971184022845709,1.18044179823868,0.217518427533424,24.0488108094806,24.0199494923482
"CBoost",0.970614661543649,1.56469834010747,0,24.6008025173974,24.0197220320917
"CMARS",0.970614661543649,1.56469834010747,0,24.9971582143414,24.0197220320917
"PTOForest",0.966667061943359,1.3334275010167,0.145343977007941,24.8921541216346,23.9845610388335
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.970614661543648,1.56469834010747,0,24.2973182362704,24.0197220320917
"XBART",0.968695708633442,1.50233565610308,0.0321873705886128,26.3674260886107,24.0133215808837
"RBoosting",0.969184352134415,1.35051669972059,0.249231898722732,24.2602850753983,23.9997527814716
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",0.965641181493253,-1.73471390506226e-14,1.00000000000001,23.9689750861415,23.9689750861415
