"","b","c","alpha","mse","mse_debiased"
"CF",-0.673609997379952,0.361144030777094,0.172536451802554,3.10416509316064,2.89332952025368
"CBoost",-0.656412003216399,0.420322157179125,4.70167032183756,2.93532310157944,2.85881472548655
"CMARS",-0.675355782826775,0.605699125003187,-5.55111512312578e-17,4.19184464403267,2.89626042540373
"PTOForest",-0.678513060063524,0.385248084199795,0.167830926547672,3.27294334608364,2.89266774926573
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.669462443669057,0.300741676830379,0.213038395522498,3.17658532345658,2.88020634220531
"XBART",-0.675355782826775,0.605699125003187,0,4.42677680372286,2.89626042540373
"RBoosting",-0.674794251802614,0.590400818671275,0.014275395716439,3.22654942061202,2.89543862787175
"RLasso",-0.675355782826775,0.605699125003187,0,4.02409529318542,2.89626042540373
"RSlearner",-0.675355782826775,0.605699125003188,0,3.92345003501105,2.89626042540373
"stack",-0.661932838688756,5.94132080293909e-15,0.999999999999992,2.86399574008611,2.86399574008611
