"","b","c","alpha","mse","mse_debiased"
"CF",0.57683388407671,1.12817850853477,0,36.9317486170697,36.3456932300439
"CBoost",0.57683388407671,1.12817850853477,0,36.6586272311401,36.3456932300439
"CMARS",0.57683388407671,1.12817850853477,0,37.0080643130306,36.3456932300439
"PTOForest",0.57683388407671,1.12817850853477,-2.22044604925031e-16,38.0308130226959,36.3456932300439
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.556692378197289,1.24885028385634,0.278693542145302,36.9600780459088,36.3070862962787
"XBART",0.57683388407671,1.12817850853477,0,38.4204148016969,36.3456932300439
"RBoosting",0.57683388407671,1.12817850853477,0,36.4941463800505,36.3456932300439
"RLasso",NA,NA,NA,NA,NA
"RSlearner",0.57683388407671,1.12817850853477,0,36.878599555661,36.3456932300439
"stack",0.556692378197289,5.08794588102291e-15,0.999999999999996,36.3070862962787,36.3070862962787
