"","b","c","alpha","mse","mse_debiased"
"CF",0.418995216274453,-0.754996403266338,0,19.3862890879058,19.2271053956027
"CBoost",0.418995216274453,-0.754996403266338,0,19.6157497559523,19.2271053956027
"CMARS",0.418995216274454,-0.754996403266338,0,20.7052293454217,19.2271053956027
"PTOForest",0.418995216274454,-0.754996403266338,0,19.69395213282,19.2271053956027
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.418995216274454,-0.754996403266338,0,20.1823967346213,19.2271053956027
"XBART",0.418995216274453,-0.754996403266338,0,20.8464456253132,19.2271053956027
"RBoosting",0.418995216274454,-0.754996403266338,0,19.6959357086065,19.2271053956027
"RLasso",0.418995216274454,-0.754996403266338,0,20.1857408214299,19.2271053956027
"RSlearner",0.418995216274454,-0.754996403266338,0,19.5343803761461,19.2271053956027
"stack",NA,NA,NA,NA,NA
