"","b","c","alpha","mse","mse_debiased"
"CF",0.426863947167631,0.969341877832656,-3.5527136788005e-15,49.7465055818044,49.2902984440252
"CBoost",0.426863947167631,0.969341877832657,0,49.4728623949846,49.2902984440252
"CMARS",0.468615345966515,1.08064753316459,0.316596356816524,49.9432493345358,49.2784100711685
"PTOForest",0.426863947167631,0.969341877832657,5.55111512312578e-17,50.3914487653959,49.2902984440252
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.426863947167631,0.969341877832657,0,50.54283037603,49.2902984440252
"XBART",0.426863947167631,0.969341877832657,0,51.7920424698144,49.2902984440252
"RBoosting",0.432550635173784,0.632894330300781,0.749276852337647,49.3204776711355,49.277861255867
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",0.467294346428371,1.65308899960846e-15,0.999999999999997,49.2736221603571,49.2736221603571
