"","b","c","alpha","mse","mse_debiased"
"CF",0.409914974996391,1.22346131375547,0,54.2190728349953,52.8017855633735
"CBoost",0.410559437797837,1.17770936237222,19.3637052238495,53.180034574486,52.7034128098949
"CMARS",0.409914974996391,1.22346131375548,0,54.0652010548885,52.8017855633735
"PTOForest",NA,NA,NA,NA,NA
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.409914974996391,1.22346131375548,0,54.9143463558466,52.8017855633735
"XBART",0.402980172023412,1.31489580370101,0.0536141591580506,56.9036654556667,52.7896401877177
"RBoosting",0.409914974996391,1.22346131375548,3.5527136788005e-15,52.9536356847964,52.8017855633735
"RLasso",-0.0399791187203501,1.14236123873048,1.66460404042431,51.7168556462705,51.1049460657377
"RSlearner",NA,NA,NA,NA,NA
"stack",-0.0341651203381997,5.90749587219144e-14,1,51.0471704474087,51.0471704474087
