"","b","c","alpha","mse","mse_debiased"
"CF",0.606085706283813,0.771333884265268,0.280747280112695,9.31657318680525,9.29391382781461
"CBoost",0.603666833827943,1.0724042095095,13.9815775648674,9.62607166244404,9.29217969650419
"CMARS",0.621928311406416,-0.475308032933559,1.15738235419166,8.96699450919225,8.95313284820985
"PTOForest",0.579256584036589,-0.419775617061014,1.37586032111933,8.99000193514233,8.95966977276468
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.624978051505948,0.479426824985664,0.505208315389601,9.34656867280342,9.29849871009402
"XBART",0.632319327396338,0.622012568875358,0.474988251954836,9.40981292983976,9.16765967848855
"RBoosting",0.650446507867918,-0.484387916420889,2.11249830470372,9.05618231558853,8.93045705219336
"RLasso",0.603942411274823,0.452790729269169,0.542832024639996,9.2727443523496,9.21978092684894
"RSlearner",0.604782073459827,0.122563591734424,0.78733323522027,9.20192470118592,9.19235936944085
"stack",0.650260792350005,7.18355181963429e-16,1,8.67081484659417,8.67081484659417
