"","b","c","alpha","mse","mse_debiased"
"CF",-0.535948394709281,1.22151046558568,0,289.351314228077,289.328983836889
"CBoost",-0.535469932937762,1.12354266307152,34.9377423234737,289.719993767513,289.320574577319
"CMARS",-0.535948394709281,1.22151046558568,0,290.628715338289,289.328983836889
"PTOForest",-0.535948394709281,1.22151046558568,0,291.310013223032,289.328983836889
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.535948394709281,1.22151046558568,0,293.824359498386,289.328983836889
"XBART",-0.535948394709281,1.22151046558568,0,294.315433509494,289.328983836889
"RBoosting",-0.535948394709281,1.22151046558568,0,289.662055788767,289.328983836889
"RLasso",-0.535948394709281,0.814533234310743,0.274509803921569,289.341702360486,289.328983836889
"RSlearner",-0.535948394709281,0.975525982460675,0.167883211678832,289.339800220588,289.328983836889
"stack",-0.535469932937762,7.68245887323649e-13,0.999999999999389,289.320574577319,289.320574577319
