"","b","c","alpha","mse","mse_debiased"
"CF",-0.148248035877814,1.55419317329748,0.753817532962531,16.3309092666911,15.6944815446503
"CBoost",-0.109662179307552,1.65162619504163,9354.17047562211,16.2249999059457,15.4021994508073
"CMARS",-0.153783551911219,1.4321768001657,0,18.7488903154393,15.7122657664407
"PTOForest",-0.153783551911219,1.4321768001657,0,17.7543327778466,15.7122657664407
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.148977352238891,1.52546309259323,0.933604012984832,16.2790075452545,15.6921844378453
"XBART",-0.142226931230387,1.43536612508954,0.0856764863089986,16.8976075280287,15.7029199795316
"RBoosting",-0.12505312021573,-3.59092368842393,10.1027810537087,15.9036853355925,15.5647017113477
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",-0.0734488814185379,5.37231709653163e-14,0.99999999999996,15.223454906792,15.223454906792
