"","b","c","alpha","mse","mse_debiased"
"CF",-0.378739304755945,-22.29308405684,77.6814642925958,19.4456640064294,18.8135598187728
"CBoost",-0.384821073807008,-0.275432839238919,-5.6843418860808e-14,19.3999177780687,19.3788196686481
"CMARS",-0.380020973584362,-0.301632939086563,0.142695141847231,19.4995624542068,19.3725710754007
"PTOForest",-0.382259739253032,-0.547552260466883,0.114212839877547,21.1845496001832,19.3761434178069
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.384034753119527,0.152559744966422,1.38897542397093,19.1115721319576,19.0886079015781
"XBART",-0.378313767279823,-0.612756114541643,0.983941896202483,19.1954206699143,19.0964266724965
"RBoosting",-0.393762600637058,-28.5068015192376,56.7793852868374,19.5241392772531,19.1445946955421
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",-0.379307254292466,5.44607691263541e-15,0.99999999999993,18.7771023451446,18.7771023451446
