"","b","c","alpha","mse","mse_debiased"
"CF",0.926454661396655,-0.553818602302679,0,63.3718120689206,63.3485659451857
"CBoost",0.931195457348402,-0.401722283739556,17.7366144306961,63.4226479766338,63.3067427195537
"CMARS",0.906372495726695,0.0175876724148088,0.592175567129308,63.2656260273234,63.1976059189256
"PTOForest",0.935917614895964,-0.283322407869423,0.342997485733997,63.4879011636013,63.3377881642877
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.926454661396655,-0.553818602302679,0,63.7326015890792,63.3485659451857
"XBART",0.926454661396655,-0.553818602302678,1.11022302462516e-16,64.6220916951934,63.3485659451857
"RBoosting",0.926454661396655,-0.553818602302679,0,63.6529970064037,63.3485659451857
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",0.918259086351899,1.2258582717125e-15,1,63.1772768660461,63.1772768660461
