"","b","c","alpha","mse","mse_debiased"
"CF",1.71238520109448,-1.16238230876725,0,462.991279446356,462.913840309453
"CBoost",1.71238520109448,-1.16238230876725,0,463.27223150349,462.913840309453
"CMARS",1.7038024916168,-0.628125055398652,0.448570444462837,462.934084130586,462.717130397592
"PTOForest",1.71238520109448,-1.16238230876725,-1.11022302462516e-16,464.179293784652,462.913840309453
"XBoosting",NA,NA,NA,NA,NA
"XRF",1.71238520109448,-1.16238230876725,0,468.122106817882,462.913840309453
"XBART",1.71238520109448,-1.16238230876725,0,470.413602758608,462.913840309453
"RBoosting",1.73650378867258,-1.76627455696976,2.01245312554515,463.414506974378,462.870735084577
"RLasso",1.71100799062019,-0.622451132758232,0.436996283763724,462.939681251723,462.854213531178
"RSlearner",1.71238520109448,-0.806460591821033,0.319634703196347,462.915070819031,462.913840309453
"stack",1.72484460802765,1.00995045044143e-15,0.999999999999999,462.704935723722,462.704935723722
