"","b","c","alpha","mse","mse_debiased"
"CF",-0.303709582945141,0.979342124534714,0.347091011457485,72.9904981194893,72.790159146972
"CBoost",-0.293005624691689,0.995141706587961,16.7901756193668,73.011026341212,72.6865775889824
"CMARS",-0.295369067817897,0.962918530974565,0.549572735279813,72.8736373584748,72.4763829628018
"PTOForest",-0.291543270163612,0.960295755720248,0.421066085220333,73.1670726550211,72.548088857494
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.290998046789471,1.37040671841601,0.574675509125904,73.3655762630059,72.6836291510601
"XBART",-0.311008793008803,1.00775596803543,0.392231865849657,73.3351190116593,72.5802913649419
"RBoosting",-0.309383899599306,-1.30558342213862,3.87295600513047,72.326137514166,71.686036409441
"RLasso",NA,NA,NA,NA,NA
"RSlearner",-0.301165262586164,1.01310797593322,0,72.9764891268085,72.7916620011562
"stack",-0.303781631169278,5.83809315178827e-15,0.999999999999994,71.3033740062425,71.3033740062425
