"","b","c","alpha","mse","mse_debiased"
"CF",1.88587458852733,1.27201898350493,0,75.8805956551184,74.7416544571622
"CBoost",1.88587458852733,1.27201898350493,0,75.2138893231866,74.7416544571622
"CMARS",1.8865612450393,1.28236986604879,0.087664985907013,75.4590970523905,74.7430277909604
"PTOForest",1.88587458852733,1.27201898350493,0,78.620310016644,74.7416544571622
"XBoosting",NA,NA,NA,NA,NA
"XRF",1.88587458852733,1.27201898350493,0,77.8984959431848,74.7416544571622
"XBART",1.88587458852733,1.27201898350493,0,79.9146167766928,74.7416544571622
"RBoosting",1.88587458852733,1.27201898350493,0,74.9537349319171,74.7416544571622
"RLasso",NA,NA,NA,NA,NA
"RSlearner",1.88587458852733,1.27201898350494,0,75.5001355003191,74.7416544571622
"stack",1.8865612450393,-1.40880968613678e-12,1.00000000000107,74.7430277909604,74.7430277909604
