"","b","c","alpha","mse","mse_debiased"
"CF",1.66421224596623,1.46911227944095,0,71.8618024411716,70.2393614684218
"CBoost",1.66421224596623,1.46911227944095,0,70.8541729359478,70.2393614684218
"CMARS",1.66421224596623,1.46911227944095,0,111.356965948166,70.2393614684218
"PTOForest",1.67623099778465,1.52112663309611,0.0307667575834354,75.5741674488801,70.2783128928915
"XBoosting",NA,NA,NA,NA,NA
"XRF",1.66421224596623,1.46911227944095,0,71.5460368817218,70.2393614684218
"XBART",1.72228193721381,1.8598282329424,0.226238298676549,75.2017213622704,70.3145385087256
"RBoosting",1.60958533145625,-17.0992218738664,36.7208420142276,70.5132157620609,70.0131251688258
"RLasso",1.30663533580001,1.57042125803359,1.34808041127679,68.0194393710656,66.9591076456946
"RSlearner",NA,NA,NA,NA,NA
"stack",1.41423041126449,4.36437689766123e-15,1,67.0942107748508,67.0942107748508
