"","b","c","alpha","mse","mse_debiased"
"CF",-0.0928221688091957,1.63066422230342,0,88.0081565244684,87.3668705797547
"CBoost",-0.0928221688091957,1.63066422230342,0,88.039158404829,87.3668705797547
"CMARS",-0.0944595737031585,1.29564118918308,0.0234941052149182,128.583923734395,87.3663594358059
"PTOForest",-0.0928221688091957,1.63066422230342,0,88.6874965572648,87.3668705797547
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.0928221688091957,1.63066422230342,0,88.5114723396871,87.3668705797547
"XBART",-0.0928221688091957,1.63066422230342,0,91.2275807750296,87.3668705797547
"RBoosting",-0.0948949451207154,1.55300254268294,0.111533650181751,87.6733243325918,87.3659788974333
"RLasso",-0.0928221688091957,1.63066422230342,0,89.7726340052682,87.3668705797547
"RSlearner",-0.0928221688091957,1.63066422230342,1.11022302462516e-16,87.5451427481826,87.3668705797547
"stack",-0.0965663086839488,-3.71277644769522e-13,1.00000000000023,87.3654623360678,87.3654623360678
