"","b","c","alpha","mse","mse_debiased"
"CF",-0.848290121372736,9.82745193855013,4.33115003748259,294.517057571785,289.637416592167
"CBoost",-0.868833295840905,2.09276769911974,82.1918600530015,293.170530083757,292.057641053288
"CMARS",-0.881399609776089,2.20177652600026,0.296714379730091,297.092802111839,292.048360441609
"PTOForest",-0.70336970728329,3.78256776543135,1.22620193876632,285.607336486493,282.288850664743
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.90905955961919,3.06387476002583,1.00951817867644,294.322218612191,291.929737192165
"XBART",-0.804997237565068,2.90004913997074,0.799930680552503,291.96747077773,289.172415909574
"RBoosting",-0.921751359396765,1.5935838804564,0.0682230714449543,292.976319010952,292.472392854937
"RLasso",-0.858295604498496,4.0359526263443,1.25146099683091,294.851467348181,291.568220047389
"RSlearner",-0.839840393901439,4.83102280903943,1.72550537436134,293.210447190638,289.550141920981
"stack",-0.628052072981901,3.83845750706352e-15,0.999999999999998,279.902044598512,279.902044598512
