"","b","c","alpha","mse","mse_debiased"
"CF",0.387754188733383,-0.757640672893245,0,21.3032029333952,20.9382915548117
"CBoost",0.387754188733383,-0.757640672893245,0,21.0984015726061,20.9382915548117
"CMARS",0.387754188733383,-0.757640672893245,0,22.589680722148,20.9382915548117
"PTOForest",0.387754188733383,-0.757640672893245,0,27.0484617521574,20.9382915548117
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.387754188733383,-0.757640672893245,0,22.4305018928821,20.9382915548117
"XBART",0.387754188733383,-0.757640672893245,0,23.13743825589,20.9382915548117
"RBoosting",0.460476732241481,-1.11983234148485,0.68281980242808,21.415135574085,20.9135923738403
"RLasso",NA,NA,NA,NA,NA
"RSlearner",0.387754188733383,-0.757640672893245,0,21.409650510784,20.9382915548117
"stack",0.460476732241481,-2.0902796458448e-15,1,20.9135923738403,20.9135923738403
