"","b","c","alpha","mse","mse_debiased"
"CF",-0.848894885186489,-1.28680394312342,1.23151117281051,31.1121093489975,30.9211036352179
"CBoost",-0.877924518159756,-0.513464809994704,0,31.093151193276,31.0955951437698
"CMARS",-0.872638846925854,-0.511524015716277,0.0820403628459301,34.0469900574359,31.0616955948023
"PTOForest",-0.759015700318521,-1.04149924095505,1.31668776123363,30.7820885076828,30.6222638943023
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.778309152595487,-2.47457738610717,2.92669393577395,30.8950135154713,30.3302359908465
"XBART",-0.843205579259184,-0.774170346979393,0.315554262554901,31.4538976092895,30.969095575212
"RBoosting",-0.877924518159756,-0.513464809994704,0,31.5148918808423,31.0955951437698
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",-0.751939598195646,1.87380283704056e-16,1,30.2696431126909,30.2696431126909
