"","b","c","alpha","mse","mse_debiased"
"CF",-0.137637607252738,-0.334195402298851,0,0.972057019586741,0.970274960336065
"CBoost",-0.137327007315615,-0.312146439163972,197.227730486439,0.997395884454761,0.96996694523348
"CMARS",-0.139906865257403,1.48388663413954,1.48553555914784,1.15813752369993,0.956872953096712
"PTOForest",-0.137637607252738,-0.334195402298851,0,0.987978956413612,0.970274960336065
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.137637607252738,-0.334195402298851,0,0.974608384726555,0.970274960336065
"XBART",-0.137637607252738,-0.334195402298851,2.77555756156289e-17,1.02954241424781,0.970274960336065
"RBoosting",-0.129404319624747,-0.270547705957421,0.353843664714192,0.976652117113318,0.965255214197917
"RLasso",-0.137637607252738,-0.334195402298851,0,0.986066062212044,0.970274960336065
"RSlearner",-0.137637607252738,-0.334195402298851,0,0.990198778883288,0.970274960336065
"stack",-0.132801840565187,2.71771845126421e-15,1.00000000000001,0.952877527576169,0.952877527576169
