"","b","c","alpha","mse","mse_debiased"
"CF",0.613514748209628,-1.63404644033699,2.47698532741338,11.7075733392583,11.6771552366288
"CBoost",0.578807106662452,0.727536391125451,1421.39872969331,12.3055017004486,11.5371860889561
"CMARS",0.600426048492315,0.539022301118305,0.706166277765192,11.6511510920932,11.5975797928018
"PTOForest",0.605748821401319,-0.239901844038188,1.16362676288857,11.7302340810659,11.7341420255833
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.608821255673604,-0.271654445398035,1.36926676731603,11.5554954235763,11.5331903472606
"XBART",0.577507803963485,1.44231072022679,0,12.4224338809871,11.7498970180494
"RBoosting",0.591041883774223,0.942532102886207,0.466132495284667,11.8336509142172,11.7485010866235
"RLasso",0.622443301135369,0.154575800042207,0.937105042992014,11.6056920365836,11.5979870660027
"RSlearner",0.627786230138936,0.398650999203698,0.868029737244212,11.6186596603757,11.5827109587205
"stack",0.618347540962753,1.66835967028833e-15,0.999999999999999,11.5163688828776,11.5163688828776
