"","b","c","alpha","mse","mse_debiased"
"CF",-0.158959549490298,1.6931661556347,0,273.513073736279,273.405040347887
"CBoost",-0.158497973957531,1.41801722217908,131.674619553353,274.107603565051,273.245302011557
"CMARS",-0.158959549490298,1.6931661556347,0,274.575840220068,273.405040347887
"PTOForest",-0.158959549490298,1.6931661556347,0,275.157687322443,273.405040347887
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.158959549490298,1.6931661556347,0,277.189843695114,273.405040347887
"XBART",-0.158959549490298,1.6931661556347,0,277.320571355479,273.405040347887
"RBoosting",-0.158959549490298,1.6931661556347,0,275.107570896011,273.405040347887
"RLasso",-0.158959549490298,1.25538233720245,0.394557823129252,273.486754741885,273.405040347887
"RSlearner",-0.158959549490298,1.08656241644207,0.457142857142857,273.436413624141,273.405040347887
"stack",NA,NA,NA,NA,NA
