"","b","c","alpha","mse","mse_debiased"
"CF",0.767986861660764,1.27147723135268,0,13.1576838897195,13.1381475061897
"CBoost",0.767986861660764,1.27147723135268,0,13.6171865531215,13.1381475061897
"CMARS",0.764312075160045,-0.469045639883843,1.09961699478345,12.7911309558558,12.7878503057022
"PTOForest",0.806035527268518,0.259785224257673,0.765188003880866,13.1051117102397,13.0784806498481
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.769019664734369,0.317245360500453,0.638783143850209,13.0869614187065,13.0683323427259
"XBART",0.765267712782632,1.21286899240821,0.0459332159184856,13.6408124791962,13.1326066747606
"RBoosting",0.758206673367201,0.728387856017677,0.561411019963682,13.1372351045504,13.0696634494495
"RLasso",0.767608192588655,1.13025722421072,0.113158074479394,13.3790885508104,13.1335260933398
"RSlearner",0.767992482180927,0.594523240216966,0.508342386395845,13.1316929450024,13.0969694655984
"stack",0.789002458017578,-8.29751159895508e-15,1,12.7798025038212,12.7798025038212
