"","b","c","alpha","mse","mse_debiased"
"CF",0.457284024129827,0.980879648376197,2.56461324025474,95.7536845743463,95.3924238413993
"CBoost",0.469652453874596,1.08263043283832,26.5436753335724,95.8627115262877,95.2690737747394
"CMARS",0.475614505029821,0.799240638647038,0.684239370599153,95.3103067296926,95.1935710337726
"PTOForest",0.387497472979973,1.09657172699668,1.01338956188289,95.2248327162951,94.9454312171115
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.473721775806202,1.33210574853344,0.640742676947812,95.8109665634247,95.3642785815025
"XBART",0.478027277349039,1.2031862796949,0.211256305647916,96.2593107470072,95.4294386150772
"RBoosting",0.394761430497607,-5.72487857357352,13.8649994364897,95.5893338319677,95.1224999689286
"RLasso",NA,NA,NA,NA,NA
"RSlearner",0.50292057387384,0.838885823591219,3.01449275362319,95.7979555903555,95.5062163568884
"stack",0.365885339164965,6.76016463237719e-15,0.999999999999994,94.7920741847469,94.7920741847469
